MQ2,MQ3,MQ5,MQ6,MQ7,MQ8,MQ135,label,timestamp
189.99,177.13,178.13,169.13,12.88,235.33,48.52,No Gas,2024-01-01 02:11:26
238.71,115.82,126.04,171.99,21.31,117.94,116.31,No Gas,2024-01-01 02:11:28
256.65,215.15,107.13,81.93,21.63,150.64,61.82,No Gas,2024-01-01 02:11:30
229.42,172.54,189.13,194.57,7.65,149.14,135.78,Perfume,2024-01-01 02:11:32
197.2,595.43,133.76,269.42,19.86,337.82,282.18,Perfume,2024-01-01 02:11:34
176.5,81.28,126.58,240.24,10.48,273.77,113.86,No Gas,2024-01-01 02:11:36
158.85,76.06,100.56,170.0,18.23,304.37,93.93,No Gas,2024-01-01 02:11:38
289.87,120.04,232.18,159.64,8.54,368.75,63.17,No Gas,2024-01-01 02:11:40
928.3,441.31,417.88,125.71,63.16,774.28,248.05,Combined,2024-01-01 02:11:42
229.25,97.13,338.1,442.86,68.51,358.46,130.93,Combined,2024-01-01 02:11:44
283.97,132.49,142.42,63.36,15.94,425.87,79.48,No Gas,2024-01-01 02:11:46
117.3,180.14,157.05,220.72,20.31,369.15,60.07,No Gas,2024-01-01 02:11:48
1499.49,485.05,225.24,261.33,23.66,740.6,350.02,Combined,2024-01-01 02:11:50
612.48,219.95,386.7,342.44,60.76,601.26,224.68,Combined,2024-01-01 02:11:52
477.04,143.99,300.58,188.57,74.52,696.04,114.08,Smoke,2024-01-01 02:11:54
109.65,66.77,227.3,175.4,20.59,262.72,100.58,No Gas,2024-01-01 02:11:56
249.66,54.22,131.08,170.3,15.76,292.78,111.32,No Gas,2024-01-01 02:11:58
852.6,82.55,264.12,70.79,47.5,514.12,106.01,Smoke,2024-01-01 02:12:00
124.0,123.24,148.05,86.85,20.96,323.55,54.46,No Gas,2024-01-01 02:12:02
191.68,89.94,108.28,189.29,17.63,240.9,50.28,No Gas,2024-01-01 02:12:04
654.28,98.63,180.58,350.06,48.89,241.15,158.79,Smoke,2024-01-01 02:12:06
218.25,192.69,177.65,130.19,17.78,237.19,132.44,No Gas,2024-01-01 02:12:08
241.46,373.92,152.3,238.0,23.11,147.55,172.39,Perfume,2024-01-01 02:12:10
294.75,204.63,226.53,175.75,19.86,242.04,58.16,No Gas,2024-01-01 02:12:12
263.65,110.29,170.66,99.5,18.41,207.89,102.77,No Gas,2024-01-01 02:12:14
377.02,213.7,91.62,292.08,96.99,143.77,64.08,Smoke,2024-01-01 02:12:16
203.19,149.92,225.78,83.27,6.95,353.24,77.44,No Gas,2024-01-01 02:12:18
826.54,211.52,414.4,126.31,66.67,778.5,266.89,Combined,2024-01-01 02:12:20
278.48,141.11,240.86,271.33,17.17,498.76,114.32,Smoke,2024-01-01 02:12:22
214.15,218.51,194.32,174.73,11.62,276.26,92.68,No Gas,2024-01-01 02:12:24
268.45,445.77,168.19,173.31,25.47,333.13,151.0,Perfume,2024-01-01 02:12:26
318.53,154.45,212.73,192.29,18.02,382.18,32.68,No Gas,2024-01-01 02:12:28
774.5,207.94,462.52,162.28,58.25,552.81,339.65,Combined,2024-01-01 02:12:30
314.71,159.85,130.96,217.29,16.22,165.32,96.38,No Gas,2024-01-01 02:12:32
281.07,190.59,207.86,333.49,128.24,321.66,105.06,Smoke,2024-01-01 02:12:34
107.02,191.65,137.65,192.88,4.65,386.79,34.3,No Gas,2024-01-01 02:12:36
884.77,97.5,146.84,114.82,28.27,520.67,194.38,Smoke,2024-01-01 02:12:38
540.18,74.22,342.93,151.13,66.43,985.95,149.17,Combined,2024-01-01 02:12:40
615.78,494.68,353.63,183.7,42.7,1029.5,236.64,Combined,2024-01-01 02:12:42
239.36,125.95,176.94,220.49,23.86,387.59,99.78,No Gas,2024-01-01 02:12:44
179.14,55.26,239.59,141.11,5.88,305.8,37.11,No Gas,2024-01-01 02:12:46
628.31,391.9,128.54,392.07,64.12,842.62,293.03,Combined,2024-01-01 02:12:48
662.93,401.22,419.8,357.17,19.89,230.78,404.76,Combined,2024-01-01 02:12:50
207.22,153.23,217.67,133.71,8.15,366.55,38.93,No Gas,2024-01-01 02:12:52
414.18,207.12,215.4,156.4,59.96,299.65,173.83,Smoke,2024-01-01 02:12:54
246.13,70.04,194.74,72.63,16.96,251.09,127.74,No Gas,2024-01-01 02:12:56
436.9,335.29,407.38,245.93,58.86,1010.2,184.73,Combined,2024-01-01 02:12:58
128.12,130.11,123.28,148.39,5.02,175.73,103.98,No Gas,2024-01-01 02:13:00
193.7,80.11,114.81,120.1,10.96,341.42,42.89,No Gas,2024-01-01 02:13:02
272.28,374.96,90.57,129.78,16.5,483.72,335.23,Perfume,2024-01-01 02:13:04
215.85,155.18,239.55,85.37,24.02,305.81,81.97,No Gas,2024-01-01 02:13:06
603.58,167.53,179.28,107.44,110.97,645.09,178.18,Smoke,2024-01-01 02:13:08
827.3,148.14,174.8,118.36,39.33,335.49,274.17,Smoke,2024-01-01 02:13:10
229.27,216.1,302.89,114.98,20.24,176.47,69.44,No Gas,2024-01-01 02:13:12
293.84,139.59,267.46,285.85,9.76,371.2,69.13,No Gas,2024-01-01 02:13:14
775.23,159.59,326.92,166.43,121.67,882.37,140.27,Smoke,2024-01-01 02:13:16
139.37,66.96,87.29,160.83,17.11,193.04,36.33,No Gas,2024-01-01 02:13:18
376.85,49.37,149.55,238.89,23.52,902.99,280.07,Smoke,2024-01-01 02:13:20
745.63,162.35,234.28,330.36,31.45,457.51,130.88,Combined,2024-01-01 02:13:22
338.29,326.4,192.3,183.23,16.81,274.99,405.05,Perfume,2024-01-01 02:13:24
135.4,112.77,115.4,113.19,14.13,399.25,51.78,No Gas,2024-01-01 02:13:26
316.06,127.75,165.09,196.8,22.8,331.08,88.69,No Gas,2024-01-01 02:13:28
138.79,148.81,98.75,118.21,23.67,160.96,77.63,No Gas,2024-01-01 02:13:30
137.84,122.47,219.82,117.17,14.15,156.6,83.31,No Gas,2024-01-01 02:13:32
294.07,257.4,304.53,130.6,25.62,748.97,229.62,Smoke,2024-01-01 02:13:34
416.59,320.97,97.53,121.96,19.06,144.62,227.35,Perfume,2024-01-01 02:13:36
255.86,208.49,138.69,91.45,23.5,359.62,112.7,No Gas,2024-01-01 02:13:38
197.32,92.78,224.99,165.28,27.71,285.27,70.64,No Gas,2024-01-01 02:13:40
223.37,176.79,174.12,106.46,18.28,131.03,61.6,No Gas,2024-01-01 02:13:42
237.31,345.75,110.91,73.11,18.68,182.13,183.54,Perfume,2024-01-01 02:13:44
307.03,112.22,193.41,162.31,7.15,300.51,74.48,No Gas,2024-01-01 02:13:46
199.25,606.65,68.82,103.88,22.62,433.83,306.8,Perfume,2024-01-01 02:13:48
211.36,113.12,171.89,113.31,20.81,255.18,29.21,No Gas,2024-01-01 02:13:50
1350.4,422.59,191.41,233.17,57.69,702.23,174.91,Combined,2024-01-01 02:13:52
400.68,538.11,399.52,205.98,59.58,829.47,157.94,Combined,2024-01-01 02:13:54
310.31,134.48,171.54,104.43,11.69,281.63,78.88,No Gas,2024-01-01 02:13:56
292.14,109.75,157.27,104.41,11.01,186.16,83.47,No Gas,2024-01-01 02:13:58
787.03,121.24,364.05,119.92,37.32,677.29,133.64,Smoke,2024-01-01 02:14:00
262.75,220.69,66.04,78.62,6.36,169.13,80.08,No Gas,2024-01-01 02:14:02
153.92,228.59,141.94,149.96,13.62,305.53,213.75,Perfume,2024-01-01 02:14:04
828.71,210.58,168.01,293.4,44.48,483.6,211.27,Combined,2024-01-01 02:14:06
405.03,227.0,93.03,229.51,7.49,141.2,273.01,Perfume,2024-01-01 02:14:08
1103.6,337.58,427.71,233.27,68.19,380.68,470.4,Combined,2024-01-01 02:14:10
94.55,69.82,226.55,136.57,13.82,245.05,29.57,No Gas,2024-01-01 02:14:12
144.07,91.72,134.45,186.72,15.11,314.52,85.71,No Gas,2024-01-01 02:14:14
241.63,482.69,168.01,319.52,8.07,183.2,282.98,Perfume,2024-01-01 02:14:16
211.8,135.33,108.81,183.07,18.92,181.51,87.88,No Gas,2024-01-01 02:14:18
201.96,245.76,238.4,197.09,9.32,400.09,255.45,Perfume,2024-01-01 02:14:20
150.38,165.37,242.19,205.65,7.2,287.2,53.4,No Gas,2024-01-01 02:14:22
219.28,182.55,141.39,198.94,17.35,301.72,114.57,No Gas,2024-01-01 02:14:24
1287.0,134.13,365.86,264.78,53.09,1051.54,253.38,Combined,2024-01-01 02:14:26
278.27,150.27,168.48,144.46,15.9,126.89,64.48,No Gas,2024-01-01 02:14:28
471.41,95.29,374.41,307.23,64.31,494.04,182.76,Combined,2024-01-01 02:14:30
887.97,413.74,215.09,361.51,81.53,598.66,234.05,Combined,2024-01-01 02:14:32
308.88,235.86,158.0,140.55,10.38,376.95,476.03,Perfume,2024-01-01 02:14:34
208.31,750.83,123.58,119.85,12.42,252.98,203.69,Perfume,2024-01-01 02:14:36
767.97,75.3,144.98,162.22,75.21,316.72,111.7,Smoke,2024-01-01 02:14:38
1015.88,138.1,679.86,261.46,29.51,249.18,150.04,Combined,2024-01-01 02:14:40
208.28,135.31,160.13,146.19,5.33,200.63,91.46,No Gas,2024-01-01 02:14:42
973.81,266.67,141.18,139.61,84.78,196.58,265.44,Smoke,2024-01-01 02:14:44
252.7,231.47,163.75,99.54,20.92,257.15,107.06,Perfume,2024-01-01 02:14:46
395.77,96.11,281.32,88.36,33.0,616.42,232.26,Smoke,2024-01-01 02:14:48
642.65,279.58,171.08,370.76,69.69,560.13,257.73,Smoke,2024-01-01 02:14:50
278.55,63.63,160.63,153.71,23.93,156.71,63.75,No Gas,2024-01-01 02:14:52
374.04,171.3,466.04,103.98,56.09,250.62,172.5,Smoke,2024-01-01 02:14:54
824.86,310.86,165.79,56.43,51.94,729.65,133.98,Combined,2024-01-01 02:14:56
250.15,102.49,174.33,134.69,21.86,226.66,70.12,No Gas,2024-01-01 02:14:58
978.38,146.94,488.33,327.84,65.08,850.58,307.14,Combined,2024-01-01 02:15:00
232.96,451.43,95.04,238.71,14.3,247.65,164.5,Perfume,2024-01-01 02:15:02
1012.48,370.91,353.18,457.65,75.68,1093.43,112.11,Combined,2024-01-01 02:15:04
1215.38,96.97,286.02,100.56,91.06,378.36,199.94,Smoke,2024-01-01 02:15:06
229.28,285.76,118.2,77.89,12.94,338.46,439.35,Perfume,2024-01-01 02:15:08
369.49,98.72,277.65,200.53,19.29,140.42,59.96,No Gas,2024-01-01 02:15:10
1150.74,343.95,394.6,307.69,62.61,423.75,160.37,Combined,2024-01-01 02:15:12
149.22,107.11,119.28,160.17,6.75,349.05,52.06,No Gas,2024-01-01 02:15:14
662.4,199.59,387.27,188.67,28.74,788.64,319.26,Combined,2024-01-01 02:15:16
973.12,75.82,216.74,385.96,47.78,1497.82,89.85,Combined,2024-01-01 02:15:18
110.56,56.88,157.15,191.13,10.33,379.94,39.8,No Gas,2024-01-01 02:15:20
257.75,74.81,246.4,207.15,18.13,288.7,139.21,No Gas,2024-01-01 02:15:22
114.03,268.68,212.31,106.57,5.18,170.91,434.3,Perfume,2024-01-01 02:15:24
129.49,91.98,200.98,152.19,23.83,307.74,91.55,No Gas,2024-01-01 02:15:26
1276.15,271.09,223.77,131.68,18.75,437.94,302.74,Combined,2024-01-01 02:15:28
221.97,67.48,101.99,83.71,9.71,220.53,33.84,No Gas,2024-01-01 02:15:30
274.29,130.28,231.53,93.45,15.49,148.07,71.04,No Gas,2024-01-01 02:15:32
758.57,191.24,429.14,271.13,81.63,985.19,107.02,Combined,2024-01-01 02:15:34
243.04,627.52,196.94,114.11,10.88,332.12,380.39,Perfume,2024-01-01 02:15:36
656.49,372.42,383.42,325.11,57.68,430.68,266.0,Combined,2024-01-01 02:15:38
312.47,84.26,123.81,96.72,22.19,266.31,89.27,No Gas,2024-01-01 02:15:40
213.86,587.66,107.26,76.48,19.81,223.55,375.6,Perfume,2024-01-01 02:15:42
882.99,237.07,174.26,162.16,40.94,402.47,287.29,Smoke,2024-01-01 02:15:44
299.65,218.4,273.79,232.3,21.63,462.27,280.76,Perfume,2024-01-01 02:15:46
162.85,131.44,118.01,92.23,6.52,296.91,290.38,Perfume,2024-01-01 02:15:48
724.57,207.36,331.01,214.32,32.79,762.86,229.71,Smoke,2024-01-01 02:15:50
924.45,103.5,211.67,444.41,87.2,281.22,107.76,Smoke,2024-01-01 02:15:52
275.19,152.96,217.64,142.54,4.73,257.78,105.03,No Gas,2024-01-01 02:15:54
369.3,321.28,231.08,218.2,10.55,246.78,228.97,Perfume,2024-01-01 02:15:56
93.55,77.44,102.8,157.44,9.17,127.8,79.33,No Gas,2024-01-01 02:15:58
265.04,335.98,164.0,203.51,21.2,390.4,282.61,Perfume,2024-01-01 02:16:00
198.01,60.3,255.56,179.11,15.64,288.03,124.84,No Gas,2024-01-01 02:16:02
343.86,350.38,143.29,229.49,18.75,234.02,147.29,Perfume,2024-01-01 02:16:04
119.66,582.68,109.02,196.98,14.9,318.01,185.3,Perfume,2024-01-01 02:16:06
268.5,194.66,170.71,222.73,10.11,216.28,31.94,No Gas,2024-01-01 02:16:08
254.54,90.5,159.93,127.8,6.0,372.58,83.64,No Gas,2024-01-01 02:16:10
211.24,213.25,105.67,128.18,21.14,179.07,102.83,No Gas,2024-01-01 02:16:12
360.14,209.7,84.76,165.54,15.84,147.09,394.82,Perfume,2024-01-01 02:16:14
461.39,515.08,358.74,342.36,61.08,558.76,443.1,Combined,2024-01-01 02:16:16
239.4,112.74,217.47,174.72,13.7,322.61,109.65,No Gas,2024-01-01 02:16:18
258.16,608.33,215.6,299.52,15.69,241.19,425.36,Perfume,2024-01-01 02:16:20
171.08,149.33,164.73,150.26,13.51,296.49,112.08,No Gas,2024-01-01 02:16:22
958.97,91.88,266.09,104.23,94.52,369.06,94.63,Smoke,2024-01-01 02:16:24
635.88,660.44,280.38,234.35,17.97,476.94,330.23,Combined,2024-01-01 02:16:26
249.15,105.56,236.41,125.09,12.55,296.85,80.12,No Gas,2024-01-01 02:16:28
766.72,167.0,347.96,210.7,82.23,569.06,323.92,Smoke,2024-01-01 02:16:30
228.64,78.69,226.22,172.82,14.2,155.02,46.44,No Gas,2024-01-01 02:16:32
165.73,74.67,121.51,136.91,5.5,194.76,52.73,No Gas,2024-01-01 02:16:34
274.48,89.01,159.65,159.89,6.5,256.29,72.89,No Gas,2024-01-01 02:16:36
171.93,114.31,324.04,212.56,16.89,163.79,54.6,No Gas,2024-01-01 02:16:38
149.76,267.85,288.06,126.8,6.72,288.16,154.73,Perfume,2024-01-01 02:16:40
399.68,87.58,195.87,346.66,31.59,204.3,240.56,Smoke,2024-01-01 02:16:42
464.93,83.09,87.11,176.68,44.31,588.33,255.06,Smoke,2024-01-01 02:16:44
267.55,172.32,106.57,85.57,21.94,348.59,86.6,No Gas,2024-01-01 02:16:46
173.18,89.71,222.71,169.59,25.66,219.83,49.7,No Gas,2024-01-01 02:16:48
238.11,133.95,202.45,199.08,8.95,96.98,246.64,Perfume,2024-01-01 02:16:50
680.17,269.91,295.68,252.75,33.97,780.86,409.18,Combined,2024-01-01 02:16:52
122.56,192.18,125.29,222.94,9.84,394.04,70.9,No Gas,2024-01-01 02:16:54
891.44,172.88,299.51,129.7,36.83,316.11,200.45,Combined,2024-01-01 02:16:56
890.72,95.61,220.44,151.14,9.99,748.77,61.3,Smoke,2024-01-01 02:16:58
556.89,223.48,374.89,253.71,46.99,548.67,254.12,Smoke,2024-01-01 02:17:00
313.1,236.03,456.41,110.26,41.94,214.06,292.31,Smoke,2024-01-01 02:17:02
93.18,160.61,192.22,193.05,9.02,170.23,48.68,No Gas,2024-01-01 02:17:04
261.76,173.46,100.0,66.53,7.87,235.33,55.44,No Gas,2024-01-01 02:17:06
204.19,300.44,306.03,137.55,19.94,314.59,353.42,Perfume,2024-01-01 02:17:08
270.73,80.13,134.21,209.82,10.99,198.58,47.44,No Gas,2024-01-01 02:17:10
584.8,167.07,446.42,397.52,17.68,827.79,296.78,Combined,2024-01-01 02:17:12
1209.46,116.63,163.74,159.15,50.14,629.87,61.5,Smoke,2024-01-01 02:17:14
217.8,77.81,217.15,154.62,6.72,382.22,83.1,No Gas,2024-01-01 02:17:16
122.59,163.57,85.77,140.39,16.55,300.71,221.1,Perfume,2024-01-01 02:17:18
216.64,58.18,215.16,144.29,22.38,387.16,91.57,No Gas,2024-01-01 02:17:20
986.26,386.1,256.95,338.02,40.62,466.15,108.47,Smoke,2024-01-01 02:17:22
241.85,656.24,219.97,189.84,14.93,122.8,196.3,Perfume,2024-01-01 02:17:24
1229.8,215.52,393.13,252.26,77.34,904.21,101.41,Combined,2024-01-01 02:17:26
363.75,444.88,290.75,234.45,10.29,243.28,327.9,Perfume,2024-01-01 02:17:28
120.29,229.68,88.27,153.92,13.38,296.15,163.67,Perfume,2024-01-01 02:17:30
242.24,427.67,86.38,71.84,8.99,287.15,159.63,Perfume,2024-01-01 02:17:32
920.39,347.0,245.93,119.56,66.81,416.21,267.57,Combined,2024-01-01 02:17:34
125.47,217.92,227.81,180.92,19.09,458.54,71.45,No Gas,2024-01-01 02:17:36
163.33,140.06,139.54,143.69,14.67,361.21,83.87,No Gas,2024-01-01 02:17:38
95.76,148.06,183.61,159.27,15.01,228.67,37.14,No Gas,2024-01-01 02:17:40
128.16,43.87,206.17,122.17,20.95,146.15,133.7,No Gas,2024-01-01 02:17:42
190.22,263.45,169.93,169.79,11.8,137.24,325.46,Perfume,2024-01-01 02:17:44
279.19,255.53,123.35,330.22,17.27,134.75,468.26,Perfume,2024-01-01 02:17:46
963.12,114.35,354.79,220.13,23.59,662.93,195.11,Smoke,2024-01-01 02:17:48
243.24,174.72,135.87,126.74,11.78,182.58,116.3,No Gas,2024-01-01 02:17:50
148.82,140.15,114.01,187.75,13.76,276.09,80.04,Perfume,2024-01-01 02:17:52
216.24,50.66,238.27,121.07,16.69,136.09,75.5,No Gas,2024-01-01 02:17:54
256.2,426.28,122.12,72.72,17.44,188.07,132.27,Perfume,2024-01-01 02:17:56
459.37,103.93,512.3,122.56,64.09,583.74,127.17,Smoke,2024-01-01 02:17:58
267.01,57.54,139.72,149.29,10.79,95.86,141.97,No Gas,2024-01-01 02:18:00
129.42,143.46,131.71,115.99,6.11,408.81,49.49,No Gas,2024-01-01 02:18:02
249.22,153.42,93.92,241.96,7.17,399.27,36.93,No Gas,2024-01-01 02:18:04
845.59,273.62,493.8,308.63,108.71,847.36,100.26,Combined,2024-01-01 02:18:06
424.58,285.64,768.28,455.76,44.52,295.69,242.28,Combined,2024-01-01 02:18:08
166.94,271.71,168.77,168.6,5.92,166.4,226.2,Perfume,2024-01-01 02:18:10
247.66,95.08,203.01,147.99,9.21,176.28,105.39,No Gas,2024-01-01 02:18:12
265.91,135.89,312.74,100.81,53.75,363.42,100.9,Smoke,2024-01-01 02:18:14
284.3,390.8,252.0,66.42,10.37,140.02,118.49,Perfume,2024-01-01 02:18:16
317.3,500.69,97.14,267.34,26.7,140.64,212.86,Perfume,2024-01-01 02:18:18
218.62,90.48,238.59,96.83,15.69,351.05,103.93,No Gas,2024-01-01 02:18:20
98.17,154.58,198.16,78.61,15.75,266.24,87.84,No Gas,2024-01-01 02:18:22
265.31,233.0,250.78,119.89,19.9,148.24,199.64,Perfume,2024-01-01 02:18:24
305.44,144.92,180.98,57.26,19.31,149.41,73.21,No Gas,2024-01-01 02:18:26
134.71,83.75,178.9,133.2,20.89,257.17,91.01,No Gas,2024-01-01 02:18:28
167.38,55.8,182.46,118.83,22.83,326.81,46.51,No Gas,2024-01-01 02:18:30
796.83,141.49,204.99,84.64,74.87,327.58,196.81,Smoke,2024-01-01 02:18:32
717.84,314.19,519.3,307.21,22.9,605.45,60.52,Combined,2024-01-01 02:18:34
798.62,167.73,117.56,216.47,41.26,331.71,224.26,Combined,2024-01-01 02:18:36
1039.99,226.96,182.28,246.61,21.12,264.56,199.72,Smoke,2024-01-01 02:18:38
700.18,294.53,174.82,354.27,91.87,860.42,242.96,Smoke,2024-01-01 02:18:40
151.63,116.59,117.58,240.3,11.27,288.57,84.53,No Gas,2024-01-01 02:18:42
632.72,122.4,347.15,281.83,92.59,664.23,213.35,Smoke,2024-01-01 02:18:44
128.97,108.84,145.36,175.18,6.71,413.25,123.63,No Gas,2024-01-01 02:18:46
198.25,466.17,130.8,127.83,13.43,278.3,203.37,Perfume,2024-01-01 02:18:48
283.49,152.31,182.73,109.05,23.47,362.95,45.19,No Gas,2024-01-01 02:18:50
118.11,112.32,198.07,204.19,11.97,197.44,99.97,No Gas,2024-01-01 02:18:52
139.0,107.91,188.0,109.76,19.24,308.91,130.94,No Gas,2024-01-01 02:18:54
369.33,59.45,188.98,87.96,18.96,180.56,96.76,No Gas,2024-01-01 02:18:56
229.53,104.88,120.73,136.73,22.87,344.16,27.91,No Gas,2024-01-01 02:18:58
225.26,135.51,184.68,101.84,16.1,121.66,118.92,No Gas,2024-01-01 02:19:00
700.6,213.86,491.81,329.53,41.31,1081.7,83.18,Combined,2024-01-01 02:19:02
935.44,194.62,384.98,82.8,51.13,226.75,212.09,Smoke,2024-01-01 02:19:04
1188.79,220.57,66.7,313.45,21.72,260.17,123.72,Smoke,2024-01-01 02:19:06
567.82,226.72,236.7,298.35,58.87,285.93,290.96,Combined,2024-01-01 02:19:08
1428.58,277.4,255.49,224.8,63.43,656.47,243.87,Combined,2024-01-01 02:19:10
574.03,104.85,394.34,197.15,73.06,503.97,294.29,Smoke,2024-01-01 02:19:12
1488.37,190.45,128.78,462.63,37.25,668.24,266.0,Combined,2024-01-01 02:19:14
181.58,110.61,125.63,122.6,13.95,102.3,84.83,No Gas,2024-01-01 02:19:16
324.25,209.2,213.9,206.01,5.8,343.19,34.66,No Gas,2024-01-01 02:19:18
537.72,121.97,228.0,298.69,65.67,418.74,315.27,Smoke,2024-01-01 02:19:20
148.89,662.89,160.09,126.79,25.1,150.43,259.63,Perfume,2024-01-01 02:19:22
262.64,155.39,226.01,312.38,10.48,113.6,350.72,Perfume,2024-01-01 02:19:24
229.45,83.73,85.84,75.58,9.67,125.79,101.68,No Gas,2024-01-01 02:19:26
147.73,160.61,118.32,82.47,11.77,302.63,75.85,No Gas,2024-01-01 02:19:28
254.8,193.88,243.95,220.24,17.78,281.55,105.6,Perfume,2024-01-01 02:19:30
218.61,88.39,243.83,111.03,9.49,345.91,85.12,No Gas,2024-01-01 02:19:32
1430.84,59.82,390.14,148.44,84.85,325.43,243.96,Smoke,2024-01-01 02:19:34
204.94,205.15,335.57,222.3,23.95,365.55,251.99,Perfume,2024-01-01 02:19:36
358.48,449.88,231.39,165.64,11.31,262.84,213.6,Perfume,2024-01-01 02:19:38
197.7,333.89,279.85,188.09,21.21,322.64,485.67,Perfume,2024-01-01 02:19:40
446.15,238.34,199.81,449.01,100.18,531.8,210.09,Combined,2024-01-01 02:19:42
949.63,224.97,310.36,259.73,92.92,388.39,54.98,Smoke,2024-01-01 02:19:44
175.12,211.72,169.89,54.49,10.34,129.86,416.8,Perfume,2024-01-01 02:19:46
231.6,450.36,220.37,148.2,21.39,247.42,298.75,Perfume,2024-01-01 02:19:48
221.86,138.93,156.37,114.92,13.35,133.95,83.67,No Gas,2024-01-01 02:19:50
303.4,116.84,220.11,85.0,21.65,332.6,45.96,No Gas,2024-01-01 02:19:52
188.2,136.0,167.7,97.16,13.0,252.46,44.02,No Gas,2024-01-01 02:19:54
487.68,253.98,170.7,128.69,63.3,522.03,349.79,Smoke,2024-01-01 02:19:56
232.96,379.83,99.44,195.41,7.94,291.61,141.69,Perfume,2024-01-01 02:19:58
455.08,423.65,214.66,325.13,70.63,405.05,277.33,Combined,2024-01-01 02:20:00
120.21,194.44,223.47,166.01,12.91,351.04,97.11,No Gas,2024-01-01 02:20:02
297.53,76.26,119.3,187.09,16.74,284.28,64.99,No Gas,2024-01-01 02:20:04
463.5,324.56,175.84,488.04,21.48,326.08,193.67,Combined,2024-01-01 02:20:06
205.83,192.34,108.05,104.9,11.39,140.11,36.28,No Gas,2024-01-01 02:20:08
397.68,77.57,275.95,180.83,10.85,374.71,148.3,Smoke,2024-01-01 02:20:10
831.44,61.19,449.19,117.91,31.47,318.97,198.15,Smoke,2024-01-01 02:20:12
544.5,137.56,139.69,286.32,83.68,500.44,154.84,Smoke,2024-01-01 02:20:14
265.74,115.49,216.95,204.54,6.85,245.66,72.99,No Gas,2024-01-01 02:20:16
262.66,47.77,218.39,94.93,18.5,198.66,57.78,No Gas,2024-01-01 02:20:18
264.54,138.47,155.14,184.59,18.5,106.44,106.08,No Gas,2024-01-01 02:20:20
954.99,149.06,346.44,269.3,59.79,343.32,69.14,Smoke,2024-01-01 02:20:22
672.06,149.01,168.81,281.57,56.6,528.33,117.61,Smoke,2024-01-01 02:20:24
191.83,96.44,162.21,113.07,5.3,211.58,57.29,No Gas,2024-01-01 02:20:26
168.49,183.98,108.62,154.9,15.46,357.57,392.14,Perfume,2024-01-01 02:20:28
391.81,256.34,219.1,350.53,41.47,578.39,412.66,Combined,2024-01-01 02:20:30
126.03,171.93,170.99,80.29,20.42,225.91,83.18,No Gas,2024-01-01 02:20:32
887.94,178.03,168.44,132.08,44.55,140.28,75.38,Smoke,2024-01-01 02:20:34
302.18,350.08,86.38,180.6,19.43,209.56,138.36,Perfume,2024-01-01 02:20:36
293.53,156.39,93.05,181.09,21.73,249.48,79.25,No Gas,2024-01-01 02:20:38
152.56,156.73,151.72,95.78,16.52,262.58,66.92,No Gas,2024-01-01 02:20:40
143.09,292.64,187.16,202.73,10.14,429.94,389.48,Perfume,2024-01-01 02:20:42
1494.52,115.4,532.66,351.54,62.33,262.59,200.44,Combined,2024-01-01 02:20:44
584.35,252.13,218.24,438.4,49.11,707.37,78.81,Combined,2024-01-01 02:20:46
518.37,179.99,212.24,131.1,34.68,339.11,313.03,Smoke,2024-01-01 02:20:48
147.72,290.27,221.39,127.47,8.37,333.77,336.18,Perfume,2024-01-01 02:20:50
211.16,164.64,194.69,198.64,9.96,169.79,125.4,No Gas,2024-01-01 02:20:52
259.57,434.15,209.69,148.47,11.28,341.36,121.42,Perfume,2024-01-01 02:20:54
514.15,101.3,197.78,159.78,27.31,405.41,70.9,Smoke,2024-01-01 02:20:56
121.25,154.28,116.27,121.51,10.17,363.5,100.1,No Gas,2024-01-01 02:20:58
349.81,248.65,181.81,170.37,22.78,207.17,249.2,Perfume,2024-01-01 02:21:00
536.19,231.65,363.5,300.51,59.95,661.1,198.28,Smoke,2024-01-01 02:21:02
243.3,100.33,120.14,143.1,20.69,170.94,114.66,No Gas,2024-01-01 02:21:04
421.28,231.11,307.63,202.56,46.66,836.27,285.24,Combined,2024-01-01 02:21:06
172.77,185.5,124.93,187.76,23.02,316.01,52.28,No Gas,2024-01-01 02:21:08
166.83,155.51,91.71,91.14,14.43,356.52,55.15,No Gas,2024-01-01 02:21:10
227.37,158.98,181.15,172.19,15.08,204.65,68.56,No Gas,2024-01-01 02:21:12
147.78,220.9,85.64,298.65,10.98,187.75,158.69,Perfume,2024-01-01 02:21:14
240.7,449.83,217.11,136.36,17.69,175.04,247.86,Perfume,2024-01-01 02:21:16
262.22,208.05,108.85,100.46,5.71,241.34,75.11,No Gas,2024-01-01 02:21:18
354.94,447.94,145.12,243.97,24.89,127.89,259.37,Perfume,2024-01-01 02:21:20
171.56,68.96,241.53,93.02,15.58,284.97,38.86,No Gas,2024-01-01 02:21:22
283.56,513.02,259.9,123.12,14.37,313.92,135.77,Perfume,2024-01-01 02:21:24
1052.76,88.05,128.24,120.06,40.02,193.67,108.18,Smoke,2024-01-01 02:21:26
777.13,118.24,413.57,112.89,80.38,365.08,346.0,Smoke,2024-01-01 02:21:28
622.35,291.0,237.62,141.35,66.89,868.37,166.13,Combined,2024-01-01 02:21:30
248.16,48.55,202.6,105.91,23.08,233.85,112.0,No Gas,2024-01-01 02:21:32
